repo_id,model_name,parameter_count,file_name,quant,size_mb,download_url,source,verified
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,Mistral Small 3.1 24B Instruct 2503,24B,Mistral-Small-3.1-24B-Instruct-2503-UD-Q2_K_XL.gguf,Q2_K_XL,8861,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF/resolve/main/Mistral-Small-3.1-24B-Instruct-2503-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,Mistral Small 3.1 24B Instruct 2503,24B,Mistral-Small-3.1-24B-Instruct-2503-UD-Q3_K_XL.gguf,Q3_K_XL,11301,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF/resolve/main/Mistral-Small-3.1-24B-Instruct-2503-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,Mistral Small 3.1 24B Instruct 2503,24B,Mistral-Small-3.1-24B-Instruct-2503-UD-Q4_K_XL.gguf,Q4_K_XL,13833,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF/resolve/main/Mistral-Small-3.1-24B-Instruct-2503-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,Mistral Small 3.1 24B Instruct 2503,24B,Mistral-Small-3.1-24B-Instruct-2503-UD-Q5_K_XL.gguf,Q5_K_XL,15989,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF/resolve/main/Mistral-Small-3.1-24B-Instruct-2503-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,Mistral Small 3.1 24B Instruct 2503,24B,Mistral-Small-3.1-24B-Instruct-2503-UD-Q6_K_XL.gguf,Q6_K_XL,19825,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF/resolve/main/Mistral-Small-3.1-24B-Instruct-2503-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF,Mistral Small 3.1 24B Instruct 2503,24B,Mistral-Small-3.1-24B-Instruct-2503-UD-Q8_K_XL.gguf,Q8_K_XL,27648,https://huggingface.co/unsloth/Mistral-Small-3.1-24B-Instruct-2503-GGUF/resolve/main/Mistral-Small-3.1-24B-Instruct-2503-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-IQ1_M.gguf,IQ1_M,5738,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-IQ1_M.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-IQ1_S.gguf,IQ1_S,5301,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-IQ1_S.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-IQ2_M.gguf,IQ2_M,7861,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-IQ2_M.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-IQ2_XXS.gguf,IQ2_XXS,6438,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-IQ3_XXS.gguf,IQ3_XXS,8973,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-Q2_K_XL.gguf,Q2_K_XL,8861,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-Q3_K_XL.gguf,Q3_K_XL,11301,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-Q4_K_XL.gguf,Q4_K_XL,13874,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-Q5_K_XL.gguf,Q5_K_XL,16010,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-Q6_K_XL.gguf,Q6_K_XL,19825,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF,Mistral Small 3.2 24B Instruct 2506,24B,Mistral-Small-3.2-24B-Instruct-2506-UD-Q8_K_XL.gguf,Q8_K_XL,27648,https://huggingface.co/unsloth/Mistral-Small-3.2-24B-Instruct-2506-GGUF/resolve/main/Mistral-Small-3.2-24B-Instruct-2506-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-IQ2_M.gguf,IQ2_M,17284,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-IQ2_XXS.gguf,IQ2_XXS,17274,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-IQ3_XXS.gguf,IQ3_XXS,17304,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-Q2_K_XL.gguf,Q2_K_XL,18996,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-Q3_K_XL.gguf,Q3_K_XL,19015,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-Q4_K_XL.gguf,Q4_K_XL,21776,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-Q5_K_XL.gguf,Q5_K_XL,26231,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-Q6_K_XL.gguf,Q6_K_XL,31955,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Nemotron-3-Nano-30B-A3B-GGUF,Nemotron 3 Nano 30B A3B,30B-A3B,Nemotron-3-Nano-30B-A3B-UD-Q8_K_XL.gguf,Q8_K_XL,38574,https://huggingface.co/unsloth/Nemotron-3-Nano-30B-A3B-GGUF/resolve/main/Nemotron-3-Nano-30B-A3B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-IQ1_M.gguf,IQ1_M,1139,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-IQ1_M.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-IQ1_S.gguf,IQ1_S,1088,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-IQ1_S.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-IQ2_M.gguf,IQ2_M,1464,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-IQ2_M.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-IQ2_XXS.gguf,IQ2_XXS,1233,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-IQ3_XXS.gguf,IQ3_XXS,1591,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-Q2_K_XL.gguf,Q2_K_XL,1640,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-Q3_K_XL.gguf,Q3_K_XL,1996,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-Q4_K_XL.gguf,Q4_K_XL,2348,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-Q5_K_XL.gguf,Q5_K_XL,2654,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-Q6_K_XL.gguf,Q6_K_XL,3383,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Phi-4-mini-reasoning-GGUF,Phi 4 mini reasoning,n/a,Phi-4-mini-reasoning-UD-Q8_K_XL.gguf,Q8_K_XL,4852,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF/resolve/main/Phi-4-mini-reasoning-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-IQ1_M.gguf,IQ1_M,3653,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-IQ1_M.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-IQ1_S.gguf,IQ1_S,3414,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-IQ1_S.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-IQ2_M.gguf,IQ2_M,5014,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-IQ2_M.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-IQ2_XXS.gguf,IQ2_XXS,4071,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-IQ3_XXS.gguf,IQ3_XXS,5617,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-Q2_K_XL.gguf,Q2_K_XL,5534,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-Q3_K_XL.gguf,Q3_K_XL,7031,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-Q4_K_XL.gguf,Q4_K_XL,8532,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-Q5_K_XL.gguf,Q5_K_XL,9908,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-Q6_K_XL.gguf,Q6_K_XL,12497,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-GGUF,Phi 4 reasoning,n/a,phi-4-reasoning-UD-Q8_K_XL.gguf,Q8_K_XL,17183,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF/resolve/main/phi-4-reasoning-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-IQ1_M.gguf,IQ1_M,3653,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-IQ1_M.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-IQ1_S.gguf,IQ1_S,3414,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-IQ1_S.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-IQ2_M.gguf,IQ2_M,5014,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-IQ2_M.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-IQ2_XXS.gguf,IQ2_XXS,4071,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-IQ3_XXS.gguf,IQ3_XXS,5617,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-Q2_K_XL.gguf,Q2_K_XL,5534,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-Q3_K_XL.gguf,Q3_K_XL,7031,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-Q4_K_XL.gguf,Q4_K_XL,8532,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-Q5_K_XL.gguf,Q5_K_XL,9908,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-Q6_K_XL.gguf,Q6_K_XL,12497,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Phi-4-reasoning-plus-GGUF,Phi 4 reasoning plus,n/a,Phi-4-reasoning-plus-UD-Q8_K_XL.gguf,Q8_K_XL,17183,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF/resolve/main/Phi-4-reasoning-plus-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-IQ1_M.gguf,IQ1_M,210,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-IQ1_S.gguf,IQ1_S,204,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-IQ2_M.gguf,IQ2_M,256,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-IQ2_XXS.gguf,IQ2_XXS,223,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-IQ3_XXS.gguf,IQ3_XXS,269,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-Q2_K_XL.gguf,Q2_K_XL,287,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-Q3_K_XL.gguf,Q3_K_XL,340,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-Q4_K_XL.gguf,Q4_K_XL,386,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-Q5_K_XL.gguf,Q5_K_XL,425,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-Q6_K_XL.gguf,Q6_K_XL,549,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-0.6B-GGUF,Qwen3 0.6B,0.6B,Qwen3-0.6B-UD-Q8_K_XL.gguf,Q8_K_XL,805,https://huggingface.co/unsloth/Qwen3-0.6B-GGUF/resolve/main/Qwen3-0.6B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-IQ1_M.gguf,IQ1_M,3876,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-IQ1_S.gguf,IQ1_S,3650,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-IQ2_M.gguf,IQ2_M,5174,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-IQ2_XXS.gguf,IQ2_XXS,4263,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-IQ3_XXS.gguf,IQ3_XXS,5735,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-Q2_K_XL.gguf,Q2_K_XL,5786,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-Q3_K_XL.gguf,Q3_K_XL,7242,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-Q4_K_XL.gguf,Q4_K_XL,8735,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-Q5_K_XL.gguf,Q5_K_XL,10057,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-Q6_K_XL.gguf,Q6_K_XL,12670,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-14B-GGUF,Qwen3 14B,14B,Qwen3-14B-UD-Q8_K_XL.gguf,Q8_K_XL,17885,https://huggingface.co/unsloth/Qwen3-14B-GGUF/resolve/main/Qwen3-14B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-IQ1_M.gguf,IQ1_M,9219,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-IQ1_S.gguf,IQ1_S,8624,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-IQ2_M.gguf,IQ2_M,10362,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-IQ2_XXS.gguf,IQ2_XXS,9882,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-IQ2_XXS.gguf?download=true,live,true
